Id,count,people_v
1,25,30
52,28,39
50,21,49
51,27,56
2,15,49
56,15,31
3,38,39
5,29,51
8,37,40
4,24,56
41,18,59
53,32,51
6,15,31
49,18,31
7,20,46
57,28,46
42,18,27
40,39,31
45,31,30
9,39,66
10,28,38
11,18,31
38,27,28
54,29,38
46,23,39
55,17,48
12,21,48
13,21,25
47,23,16
48,21,25
14,27,30
22,23,31
44,13,26
15,14,26
19,21,39
43,29,40
16,21,39
18,23,18
21,11,30
27,28,19
17,22,45
33,23,24
39,23,63
20,23,16
36,23,29
37,16,32
30,16,10
23,31,40
24,20,15
31,16,12
32,19,28
25,24,29
26,19,30
34,22,12
35,23,14
28,22,19
29,23,9
