Id,count,people_v
1,17,30
52,22,39
50,24,49
51,27,56
2,22,49
56,11,31
3,30,39
5,27,51
8,32,40
4,16,56
41,14,59
53,28,51
6,12,31
49,17,31
7,20,46
57,23,46
42,18,27
40,28,31
45,27,30
9,34,66
10,23,38
11,20,31
38,27,28
54,24,38
46,31,39
55,36,48
12,34,48
13,26,25
47,15,16
48,21,25
14,23,30
22,34,31
44,17,26
15,21,26
19,19,39
43,21,40
16,28,39
18,19,18
21,19,30
27,23,19
17,32,45
33,27,24
39,20,63
20,18,16
36,22,29
37,18,32
30,28,10
23,26,40
24,19,15
31,26,12
32,18,28
25,31,29
26,23,30
34,22,12
35,37,14
28,33,19
29,30,9
