Id,count,people_v
1,17,30
52,30,39
50,14,49
51,25,56
2,14,49
56,12,31
3,20,39
5,28,51
8,19,40
4,23,56
41,15,59
53,32,51
6,17,31
49,20,31
7,29,46
57,26,46
42,29,27
40,23,31
45,21,30
9,31,66
10,29,38
11,23,31
38,22,28
54,28,38
46,33,39
55,36,48
12,34,48
13,30,25
47,16,16
48,27,25
14,20,30
22,26,31
44,20,26
15,19,26
19,33,39
43,33,40
16,30,39
18,22,18
21,17,30
27,13,19
17,23,45
33,26,24
39,34,63
20,20,16
36,25,29
37,20,32
30,25,10
23,34,40
24,23,15
31,25,12
32,22,28
25,30,29
26,15,30
34,11,12
35,23,14
28,21,19
29,22,9
