Id,count,people_v
1,18,30
52,27,39
50,30,49
51,28,56
2,24,49
56,16,31
3,26,39
5,32,51
8,28,40
4,26,56
41,17,59
53,31,51
6,16,31
49,17,31
7,20,46
57,23,46
42,20,27
40,37,31
45,26,30
9,36,66
10,21,38
11,22,31
38,23,28
54,21,38
46,29,39
55,32,48
12,27,48
13,21,25
47,16,16
48,20,25
14,24,30
22,25,31
44,16,26
15,19,26
19,21,39
43,24,40
16,31,39
18,20,18
21,15,30
27,17,19
17,25,45
33,22,24
39,21,63
20,18,16
36,26,29
37,17,32
30,18,10
23,34,40
24,21,15
31,18,12
32,22,28
25,25,29
26,25,30
34,14,12
35,24,14
28,27,19
29,28,9
