Id,count,people_v
1,15,30
52,26,39
50,26,49
51,30,56
2,16,49
56,15,31
3,39,39
5,28,51
8,30,40
4,31,56
41,29,59
53,25,51
6,17,31
49,19,31
7,22,46
57,22,46
42,21,27
40,27,31
45,19,30
9,27,66
10,26,38
11,20,31
38,23,28
54,29,38
46,33,39
55,31,48
12,31,48
13,18,25
47,18,16
48,16,25
14,23,30
22,27,31
44,16,26
15,18,26
19,17,39
43,32,40
16,31,39
18,20,18
21,18,30
27,20,19
17,25,45
33,14,24
39,18,63
20,22,16
36,27,29
37,20,32
30,21,10
23,35,40
24,13,15
31,22,12
32,11,28
25,18,29
26,15,30
34,22,12
35,23,14
28,23,19
29,25,9
