Id,count,people_v
1,14,30
52,21,39
50,19,49
51,25,56
2,21,49
56,20,31
3,26,39
5,31,51
8,34,40
4,32,56
41,30,59
53,31,51
6,26,31
49,27,31
7,35,46
57,32,46
42,36,27
40,33,31
45,27,30
9,28,66
10,25,38
11,32,31
38,25,28
54,29,38
46,31,39
55,33,48
12,24,48
13,20,25
47,17,16
48,18,25
14,22,30
22,30,31
44,12,26
15,12,26
19,19,39
43,22,40
16,33,39
18,13,18
21,20,30
27,18,19
17,31,45
33,17,24
39,21,63
20,15,16
36,19,29
37,16,32
30,17,10
23,22,40
24,10,15
31,14,12
32,7,28
25,14,29
26,14,30
34,16,12
35,15,14
28,18,19
29,18,9
