Id,count,people_v
1,16,30
52,27,39
50,18,49
51,25,56
2,17,49
56,21,31
3,28,39
5,42,51
8,31,40
4,24,56
41,21,59
53,40,51
6,21,31
49,18,31
7,28,46
57,31,46
42,24,27
40,39,31
45,27,30
9,39,66
10,24,38
11,27,31
38,25,28
54,30,38
46,24,39
55,29,48
12,25,48
13,12,25
47,20,16
48,11,25
14,27,30
22,24,31
44,11,26
15,11,26
19,25,39
43,27,40
16,27,39
18,15,18
21,15,30
27,18,19
17,30,45
33,20,24
39,23,63
20,19,16
36,18,29
37,18,32
30,14,10
23,35,40
24,23,15
31,16,12
32,17,28
25,23,29
26,8,30
34,17,12
35,16,14
28,18,19
29,21,9
