Id,count,people_v
1,17,30
52,25,39
50,21,49
51,28,56
2,17,49
56,19,31
3,31,39
5,38,51
8,27,40
4,24,56
41,25,59
53,43,51
6,19,31
49,17,31
7,31,46
57,31,46
42,26,27
40,34,31
45,23,30
9,35,66
10,27,38
11,21,31
38,26,28
54,32,38
46,24,39
55,34,48
12,32,48
13,22,25
47,20,16
48,21,25
14,20,30
22,23,31
44,20,26
15,18,26
19,22,39
43,23,40
16,22,39
18,14,18
21,7,30
27,19,19
17,26,45
33,25,24
39,19,63
20,17,16
36,19,29
37,10,32
30,15,10
23,25,40
24,15,15
31,14,12
32,14,28
25,24,29
26,17,30
34,19,12
35,21,14
28,22,19
29,25,9
