Id,count,people_v
1,18,30
52,25,39
50,26,49
51,27,56
2,21,49
56,19,31
3,34,39
5,24,51
8,27,40
4,30,56
41,25,59
53,24,51
6,14,31
49,15,31
7,34,46
57,36,46
42,28,27
40,35,31
45,19,30
9,46,66
10,24,38
11,28,31
38,20,28
54,21,38
46,34,39
55,23,48
12,24,48
13,17,25
47,23,16
48,20,25
14,19,30
22,22,31
44,17,26
15,22,26
19,23,39
43,26,40
16,36,39
18,19,18
21,22,30
27,16,19
17,21,45
33,21,24
39,16,63
20,21,16
36,21,29
37,17,32
30,19,10
23,32,40
24,23,15
31,20,12
32,23,28
25,25,29
26,18,30
34,12,12
35,17,14
28,18,19
29,21,9
