Id,count,people_v
1,17,30
52,22,39
50,26,49
51,23,56
2,21,49
56,23,31
3,25,39
5,30,51
8,21,40
4,25,56
41,21,59
53,32,51
6,21,31
49,22,31
7,25,46
57,27,46
42,27,27
40,37,31
45,26,30
9,31,66
10,36,38
11,21,31
38,22,28
54,31,38
46,26,39
55,24,48
12,26,48
13,22,25
47,13,16
48,22,25
14,23,30
22,31,31
44,18,26
15,23,26
19,25,39
43,25,40
16,29,39
18,15,18
21,15,30
27,12,19
17,24,45
33,24,24
39,18,63
20,22,16
36,15,29
37,19,32
30,24,10
23,30,40
24,27,15
31,23,12
32,26,28
25,31,29
26,15,30
34,13,12
35,18,14
28,17,19
29,15,9
