Id,count,people_v
1,21,30
52,28,39
50,22,49
51,22,56
2,18,49
56,11,31
3,26,39
5,34,51
8,27,40
4,21,56
41,16,59
53,35,51
6,14,31
49,16,31
7,34,46
57,30,46
42,26,27
40,34,31
45,25,30
9,35,66
10,22,38
11,23,31
38,20,28
54,21,38
46,27,39
55,23,48
12,18,48
13,17,25
47,17,16
48,19,25
14,21,30
22,28,31
44,13,26
15,17,26
19,27,39
43,32,40
16,30,39
18,22,18
21,25,30
27,20,19
17,21,45
33,25,24
39,22,63
20,24,16
36,24,29
37,22,32
30,19,10
23,37,40
24,30,15
31,19,12
32,31,28
25,33,29
26,24,30
34,20,12
35,22,14
28,22,19
29,23,9
