Id,count,people_v
1,20,30
52,28,39
50,11,49
51,24,56
2,8,49
56,17,31
3,30,39
5,36,51
8,39,40
4,29,56
41,24,59
53,37,51
6,20,31
49,29,31
7,33,46
57,29,46
42,34,27
40,35,31
45,20,30
9,37,66
10,21,38
11,25,31
38,21,28
54,28,38
46,40,39
55,35,48
12,28,48
13,19,25
47,20,16
48,20,25
14,22,30
22,21,31
44,14,26
15,14,26
19,17,39
43,18,40
16,35,39
18,19,18
21,19,30
27,19,19
17,26,45
33,15,24
39,14,63
20,17,16
36,23,29
37,22,32
30,17,10
23,23,40
24,20,15
31,19,12
32,19,28
25,18,29
26,15,30
34,17,12
35,21,14
28,24,19
29,23,9
