Id,count,people_v
1,28,30
52,33,39
50,23,49
51,27,56
2,23,49
56,9,31
3,34,39
5,31,51
8,31,40
4,18,56
41,14,59
53,28,51
6,14,31
49,16,31
7,32,46
57,37,46
42,30,27
40,36,31
45,25,30
9,44,66
10,24,38
11,25,31
38,22,28
54,27,38
46,30,39
55,17,48
12,15,48
13,20,25
47,14,16
48,22,25
14,27,30
22,31,31
44,15,26
15,17,26
19,22,39
43,36,40
16,34,39
18,12,18
21,11,30
27,16,19
17,22,45
33,18,24
39,20,63
20,13,16
36,15,29
37,13,32
30,25,10
23,40,40
24,23,15
31,28,12
32,19,28
25,22,29
26,14,30
34,12,12
35,17,14
28,19,19
29,16,9
