Id,count,people_v
1,23,30
52,28,39
50,28,49
51,22,56
2,27,49
56,21,31
3,29,39
5,30,51
8,36,40
4,23,56
41,20,59
53,26,51
6,17,31
49,20,31
7,41,46
57,37,46
42,40,27
40,26,31
45,24,30
9,30,66
10,32,38
11,24,31
38,12,28
54,31,38
46,14,39
55,33,48
12,32,48
13,33,25
47,15,16
48,30,25
14,22,30
22,30,31
44,22,26
15,22,26
19,21,39
43,19,40
16,13,39
18,11,18
21,16,30
27,13,19
17,14,45
33,22,24
39,17,63
20,12,16
36,23,29
37,14,32
30,25,10
23,22,40
24,29,15
31,25,12
32,23,28
25,28,29
26,12,30
34,14,12
35,16,14
28,19,19
29,19,9
