Id,count,people_v
1,24,30
52,28,39
50,28,49
51,27,56
2,20,49
56,18,31
3,22,39
5,33,51
8,39,40
4,29,56
41,23,59
53,26,51
6,17,31
49,20,31
7,30,46
57,31,46
42,34,27
40,30,31
45,24,30
9,27,66
10,33,38
11,13,31
38,17,28
54,34,38
46,17,39
55,22,48
12,22,48
13,23,25
47,22,16
48,23,25
14,24,30
22,22,31
44,16,26
15,16,26
19,12,39
43,18,40
16,19,39
18,13,18
21,20,30
27,19,19
17,24,45
33,27,24
39,14,63
20,20,16
36,33,29
37,22,32
30,17,10
23,24,40
24,23,15
31,16,12
32,22,28
25,30,29
26,18,30
34,15,12
35,29,14
28,30,19
29,33,9
