Id,count,people_v
1,17,30
52,22,39
50,21,49
51,24,56
2,15,49
56,12,31
3,25,39
5,22,51
8,34,40
4,30,56
41,25,59
53,25,51
6,15,31
49,24,31
7,25,46
57,24,46
42,28,27
40,40,31
45,25,30
9,41,66
10,28,38
11,18,31
38,24,28
54,31,38
46,29,39
55,30,48
12,25,48
13,32,25
47,16,16
48,31,25
14,22,30
22,34,31
44,22,26
15,16,26
19,26,39
43,39,40
16,28,39
18,20,18
21,19,30
27,14,19
17,24,45
33,18,24
39,27,63
20,10,16
36,19,29
37,19,32
30,26,10
23,38,40
24,15,15
31,28,12
32,14,28
25,15,29
26,15,30
34,15,12
35,18,14
28,17,19
29,20,9
