Id,count,people_v
1,15,30
52,30,39
50,18,49
51,17,56
2,17,49
56,15,31
3,41,39
5,37,51
8,29,40
4,20,56
41,17,59
53,34,51
6,14,31
49,22,31
7,30,46
57,37,46
42,32,27
40,34,31
45,29,30
9,27,66
10,27,38
11,21,31
38,19,28
54,25,38
46,18,39
55,22,48
12,24,48
13,21,25
47,19,16
48,23,25
14,33,30
22,41,31
44,17,26
15,18,26
19,25,39
43,28,40
16,21,39
18,10,18
21,25,30
27,24,19
17,15,45
33,16,24
39,22,63
20,16,16
36,23,29
37,22,32
30,28,10
23,28,40
24,14,15
31,29,12
32,14,28
25,20,29
26,7,30
34,19,12
35,23,14
28,27,19
29,25,9
