Id,count,people_v
1,24,30
52,38,39
50,19,49
51,20,56
2,16,49
56,16,31
3,31,39
5,37,51
8,33,40
4,21,56
41,16,59
53,36,51
6,19,31
49,24,31
7,29,46
57,29,46
42,29,27
40,38,31
45,16,30
9,40,66
10,24,38
11,31,31
38,15,28
54,21,38
46,31,39
55,29,48
12,32,48
13,20,25
47,10,16
48,19,25
14,14,30
22,28,31
44,11,26
15,13,26
19,28,39
43,34,40
16,31,39
18,14,18
21,16,30
27,24,19
17,20,45
33,19,24
39,24,63
20,14,16
36,19,29
37,15,32
30,21,10
23,30,40
24,11,15
31,20,12
32,10,28
25,19,29
26,15,30
34,21,12
35,24,14
28,24,19
29,27,9
