Id,count,people_v
1,18,30
52,27,39
50,20,49
51,23,56
2,16,49
56,9,31
3,29,39
5,24,51
8,24,40
4,25,56
41,19,59
53,22,51
6,15,31
49,19,31
7,30,46
57,30,46
42,23,27
40,23,31
45,21,30
9,19,66
10,20,38
11,21,31
38,24,28
54,19,38
46,24,39
55,21,48
12,17,48
13,24,25
47,20,16
48,22,25
14,20,30
22,35,31
44,17,26
15,18,26
19,26,39
43,38,40
16,23,39
18,19,18
21,23,30
27,22,19
17,23,45
33,24,24
39,26,63
20,24,16
36,34,29
37,28,32
30,28,10
23,41,40
24,24,15
31,28,12
32,24,28
25,29,29
26,23,30
34,18,12
35,33,14
28,37,19
29,39,9
