Id,count,people_v
1,24,30
52,33,39
50,20,49
51,26,56
2,20,49
56,22,31
3,30,39
5,27,51
8,32,40
4,31,56
41,19,59
53,25,51
6,22,31
49,23,31
7,27,46
57,25,46
42,27,27
40,29,31
45,29,30
9,32,66
10,21,38
11,22,31
38,25,28
54,23,38
46,27,39
55,33,48
12,32,48
13,27,25
47,18,16
48,23,25
14,23,30
22,25,31
44,17,26
15,18,26
19,29,39
43,26,40
16,19,39
18,13,18
21,14,30
27,13,19
17,32,45
33,22,24
39,27,63
20,16,16
36,13,29
37,15,32
30,15,10
23,34,40
24,22,15
31,17,12
32,20,28
25,22,29
26,13,30
34,8,12
35,18,14
28,14,19
29,14,9
