Id,count,people_v
1,15,30
52,20,39
50,18,49
51,20,56
2,14,49
56,14,31
3,23,39
5,32,51
8,28,40
4,26,56
41,26,59
53,34,51
6,14,31
49,21,31
7,24,46
57,24,46
42,29,27
40,31,31
45,19,30
9,34,66
10,30,38
11,20,31
38,31,28
54,31,38
46,40,39
55,24,48
12,25,48
13,23,25
47,24,16
48,24,25
14,17,30
22,21,31
44,9,26
15,12,26
19,17,39
43,27,40
16,43,39
18,32,18
21,23,30
27,25,19
17,39,45
33,23,24
39,18,63
20,25,16
36,22,29
37,26,32
30,13,10
23,26,40
24,14,15
31,15,12
32,13,28
25,25,29
26,26,30
34,22,12
35,25,14
28,23,19
29,25,9
