Id,count,people_v
1,17,30
52,19,39
50,27,49
51,29,56
2,22,49
56,13,31
3,26,39
5,21,51
8,29,40
4,27,56
41,18,59
53,28,51
6,19,31
49,19,31
7,28,46
57,26,46
42,28,27
40,33,31
45,16,30
9,35,66
10,34,38
11,25,31
38,33,28
54,30,38
46,28,39
55,26,48
12,26,48
13,25,25
47,17,16
48,24,25
14,14,30
22,19,31
44,10,26
15,12,26
19,22,39
43,30,40
16,32,39
18,18,18
21,25,30
27,17,19
17,26,45
33,30,24
39,18,63
20,22,16
36,21,29
37,20,32
30,13,10
23,36,40
24,21,15
31,15,12
32,21,28
25,37,29
26,22,30
34,22,12
35,20,14
28,21,19
29,21,9
