Id,count,people_v
1,21,30
52,27,39
50,23,49
51,32,56
2,15,49
56,13,31
3,25,39
5,22,51
8,23,40
4,31,56
41,28,59
53,25,51
6,13,31
49,22,31
7,22,46
57,18,46
42,22,27
40,32,31
45,14,30
9,30,66
10,17,38
11,26,31
38,31,28
54,15,38
46,27,39
55,34,48
12,39,48
13,31,25
47,26,16
48,29,25
14,16,30
22,21,31
44,12,26
15,11,26
19,25,39
43,32,40
16,32,39
18,15,18
21,21,30
27,23,19
17,31,45
33,17,24
39,20,63
20,29,16
36,34,29
37,20,32
30,16,10
23,29,40
24,18,15
31,14,12
32,17,28
25,18,29
26,20,30
34,21,12
35,27,14
28,28,19
29,32,9
