Id,count,people_v
1,27,30
52,29,39
50,22,49
51,23,56
2,15,49
56,13,31
3,27,39
5,25,51
8,35,40
4,18,56
41,22,59
53,26,51
6,19,31
49,26,31
7,32,46
57,31,46
42,35,27
40,36,31
45,24,30
9,34,66
10,28,38
11,14,31
38,28,28
54,32,38
46,27,39
55,17,48
12,16,48
13,21,25
47,11,16
48,19,25
14,25,30
22,27,31
44,10,26
15,10,26
19,15,39
43,19,40
16,29,39
18,24,18
21,22,30
27,29,19
17,28,45
33,24,24
39,21,63
20,14,16
36,27,29
37,21,32
30,22,10
23,25,40
24,22,15
31,25,12
32,21,28
25,27,29
26,28,30
34,25,12
35,29,14
28,31,19
29,29,9
