Id,count,people_v
1,20,30
52,26,39
50,21,49
51,23,56
2,23,49
56,18,31
3,28,39
5,29,51
8,25,40
4,21,56
41,11,59
53,27,51
6,25,31
49,26,31
7,29,46
57,27,46
42,29,27
40,28,31
45,17,30
9,28,66
10,34,38
11,29,31
38,26,28
54,30,38
46,29,39
55,28,48
12,27,48
13,20,25
47,13,16
48,18,25
14,16,30
22,28,31
44,11,26
15,12,26
19,20,39
43,34,40
16,31,39
18,19,18
21,20,30
27,16,19
17,24,45
33,28,24
39,19,63
20,18,16
36,20,29
37,22,32
30,22,10
23,36,40
24,19,15
31,24,12
32,20,28
25,30,29
26,18,30
34,19,12
35,21,14
28,20,19
29,19,9
