Id,count,people_v
1,20,30
52,36,39
50,16,49
51,27,56
2,13,49
56,15,31
3,38,39
5,29,51
8,30,40
4,26,56
41,24,59
53,29,51
6,16,31
49,21,31
7,32,46
57,27,46
42,34,27
40,28,31
45,20,30
9,28,66
10,18,38
11,18,31
38,17,28
54,21,38
46,25,39
55,27,48
12,29,48
13,31,25
47,24,16
48,28,25
14,18,30
22,29,31
44,24,26
15,23,26
19,20,39
43,21,40
16,23,39
18,19,18
21,22,30
27,14,19
17,22,45
33,24,24
39,17,63
20,23,16
36,26,29
37,22,32
30,24,10
23,28,40
24,24,15
31,26,12
32,20,28
25,24,29
26,10,30
34,14,12
35,20,14
28,22,19
29,25,9
