Id,count,people_v
1,23,30
52,30,39
50,19,49
51,28,56
2,13,49
56,9,31
3,40,39
5,39,51
8,29,40
4,30,56
41,32,59
53,36,51
6,13,31
49,18,31
7,20,46
57,24,46
42,16,27
40,27,31
45,21,30
9,27,66
10,30,38
11,23,31
38,27,28
54,30,38
46,30,39
55,19,48
12,21,48
13,22,25
47,16,16
48,21,25
14,23,30
22,34,31
44,22,26
15,20,26
19,22,39
43,27,40
16,33,39
18,20,18
21,24,30
27,14,19
17,28,45
33,26,24
39,18,63
20,14,16
36,23,29
37,21,32
30,27,10
23,28,40
24,19,15
31,25,12
32,17,28
25,24,29
26,6,30
34,16,12
35,15,14
28,22,19
29,24,9
