Id,count,people_v
1,21,30
52,30,39
50,22,49
51,20,56
2,15,49
56,14,31
3,35,39
5,29,51
8,32,40
4,18,56
41,19,59
53,32,51
6,12,31
49,13,31
7,14,46
57,15,46
42,17,27
40,31,31
45,32,30
9,29,66
10,26,38
11,28,31
38,29,28
54,28,38
46,37,39
55,27,48
12,24,48
13,15,25
47,7,16
48,12,25
14,30,30
22,40,31
44,22,26
15,22,26
19,19,39
43,27,40
16,40,39
18,18,18
21,25,30
27,27,19
17,30,45
33,23,24
39,22,63
20,8,16
36,21,29
37,20,32
30,31,10
23,37,40
24,26,15
31,28,12
32,21,28
25,24,29
26,22,30
34,23,12
35,17,14
28,17,19
29,15,9
