Id,count,people_v
1,17,30
52,23,39
50,12,49
51,13,56
2,9,49
56,12,31
3,26,39
5,28,51
8,34,40
4,17,56
41,19,59
53,35,51
6,18,31
49,29,31
7,26,46
57,23,46
42,29,27
40,45,31
45,27,30
9,45,66
10,29,38
11,26,31
38,26,28
54,27,38
46,28,39
55,22,48
12,24,48
13,20,25
47,22,16
48,20,25
14,28,30
22,29,31
44,16,26
15,12,26
19,20,39
43,32,40
16,29,39
18,21,18
21,20,30
27,17,19
17,31,45
33,26,24
39,18,63
20,23,16
36,19,29
37,16,32
30,21,10
23,36,40
24,26,15
31,18,12
32,22,28
25,33,29
26,20,30
34,19,12
35,22,14
28,23,19
29,22,9
