Id,count,people_v
1,16,30
52,27,39
50,23,49
51,30,56
2,19,49
56,18,31
3,35,39
5,30,51
8,28,40
4,28,56
41,31,59
53,31,51
6,24,31
49,23,31
7,30,46
57,30,46
42,32,27
40,36,31
45,22,30
9,48,66
10,29,38
11,18,31
38,21,28
54,29,38
46,25,39
55,22,48
12,15,48
13,20,25
47,13,16
48,22,25
14,22,30
22,19,31
44,17,26
15,17,26
19,23,39
43,31,40
16,23,39
18,28,18
21,20,30
27,16,19
17,23,45
33,18,24
39,24,63
20,14,16
36,20,29
37,19,32
30,15,10
23,32,40
24,12,15
31,16,12
32,13,28
25,23,29
26,14,30
34,23,12
35,24,14
28,22,19
29,24,9
