Id,count,people_v
1,18,30
52,26,39
50,20,49
51,21,56
2,16,49
56,18,31
3,33,39
5,30,51
8,39,40
4,22,56
41,23,59
53,28,51
6,17,31
49,15,31
7,19,46
57,18,46
42,18,27
40,39,31
45,26,30
9,46,66
10,30,38
11,25,31
38,25,28
54,33,38
46,33,39
55,21,48
12,24,48
13,19,25
47,19,16
48,15,25
14,27,30
22,26,31
44,13,26
15,11,26
19,15,39
43,22,40
16,27,39
18,16,18
21,27,30
27,35,19
17,22,45
33,21,24
39,14,63
20,21,16
36,23,29
37,27,32
30,17,10
23,32,40
24,17,15
31,18,12
32,18,28
25,21,29
26,26,30
34,30,12
35,25,14
28,21,19
29,24,9
