Id,count,people_v
1,15,30
52,23,39
50,24,49
51,20,56
2,19,49
56,10,31
3,25,39
5,34,51
8,40,40
4,19,56
41,19,59
53,32,51
6,11,31
49,14,31
7,26,46
57,29,46
42,22,27
40,33,31
45,19,30
9,32,66
10,24,38
11,23,31
38,30,28
54,26,38
46,25,39
55,29,48
12,21,48
13,23,25
47,15,16
48,22,25
14,14,30
22,27,31
44,17,26
15,16,26
19,27,39
43,40,40
16,31,39
18,24,18
21,21,30
27,22,19
17,33,45
33,26,24
39,26,63
20,10,16
36,16,29
37,21,32
30,25,10
23,51,40
24,29,15
31,28,12
32,25,28
25,28,29
26,18,30
34,23,12
35,26,14
28,26,19
29,21,9
