Id,count,people_v
1,14,30
52,20,39
50,24,49
51,24,56
2,17,49
56,14,31
3,34,39
5,33,51
8,39,40
4,23,56
41,22,59
53,32,51
6,16,31
49,20,31
7,29,46
57,30,46
42,25,27
40,48,31
45,21,30
9,50,66
10,23,38
11,29,31
38,29,28
54,20,38
46,23,39
55,24,48
12,23,48
13,19,25
47,20,16
48,15,25
14,20,30
22,23,31
44,13,26
15,15,26
19,22,39
43,27,40
16,28,39
18,27,18
21,22,30
27,17,19
17,31,45
33,26,24
39,23,63
20,26,16
36,23,29
37,22,32
30,16,10
23,27,40
24,16,15
31,20,12
32,17,28
25,23,29
26,15,30
34,17,12
35,22,14
28,23,19
29,21,9
