Id,count,people_v
1,18,30
52,31,39
50,24,49
51,22,56
2,17,49
56,18,31
3,31,39
5,41,51
8,32,40
4,28,56
41,23,59
53,38,51
6,16,31
49,22,31
7,31,46
57,28,46
42,35,27
40,36,31
45,18,30
9,45,66
10,28,38
11,28,31
38,20,28
54,28,38
46,24,39
55,32,48
12,26,48
13,20,25
47,17,16
48,27,25
14,19,30
22,23,31
44,12,26
15,14,26
19,25,39
43,20,40
16,29,39
18,17,18
21,18,30
27,17,19
17,26,45
33,18,24
39,20,63
20,16,16
36,18,29
37,15,32
30,17,10
23,28,40
24,26,15
31,19,12
32,23,28
25,21,29
26,15,30
34,14,12
35,17,14
28,16,19
29,17,9
