Id,count,people_v
1,14,30
52,16,39
50,23,49
51,22,56
2,26,49
56,22,31
3,21,39
5,35,51
8,28,40
4,23,56
41,21,59
53,32,51
6,28,31
49,34,31
7,30,46
57,37,46
42,29,27
40,31,31
45,21,30
9,33,66
10,24,38
11,26,31
38,13,28
54,25,38
46,17,39
55,25,48
12,26,48
13,22,25
47,11,16
48,21,25
14,27,30
22,24,31
44,21,26
15,25,26
19,29,39
43,30,40
16,15,39
18,11,18
21,12,30
27,19,19
17,15,45
33,26,24
39,24,63
20,14,16
36,25,29
37,14,32
30,16,10
23,35,40
24,27,15
31,22,12
32,27,28
25,33,29
26,18,30
34,18,12
35,23,14
28,24,19
29,26,9
