Id,count,people_v
1,15,30
52,17,39
50,20,49
51,25,56
2,22,49
56,18,31
3,28,39
5,32,51
8,25,40
4,23,56
41,25,59
53,30,51
6,21,31
49,25,31
7,31,46
57,29,46
42,35,27
40,30,31
45,20,30
9,31,66
10,24,38
11,23,31
38,21,28
54,26,38
46,27,39
55,28,48
12,27,48
13,27,25
47,17,16
48,27,25
14,19,30
22,24,31
44,13,26
15,9,26
19,22,39
43,22,40
16,28,39
18,22,18
21,21,30
27,24,19
17,24,45
33,21,24
39,18,63
20,20,16
36,22,29
37,20,32
30,19,10
23,30,40
24,16,15
31,20,12
32,15,28
25,22,29
26,18,30
34,28,12
35,28,14
28,28,19
29,26,9
