Id,count,people_v
1,29,30
52,31,39
50,24,49
51,23,56
2,15,49
56,12,31
3,45,39
5,36,51
8,42,40
4,22,56
41,29,59
53,36,51
6,13,31
49,21,31
7,27,46
57,25,46
42,26,27
40,37,31
45,28,30
9,40,66
10,18,38
11,28,31
38,14,28
54,23,38
46,12,39
55,20,48
12,20,48
13,22,25
47,11,16
48,19,25
14,27,30
22,23,31
44,14,26
15,16,26
19,33,39
43,33,40
16,14,39
18,12,18
21,14,30
27,20,19
17,17,45
33,24,24
39,30,63
20,16,16
36,20,29
37,15,32
30,17,10
23,35,40
24,27,15
31,18,12
32,22,28
25,27,29
26,20,30
34,20,12
35,25,14
28,26,19
29,28,9
