Id,count,people_v
1,24,30
52,32,39
50,17,49
51,22,56
2,19,49
56,16,31
3,32,39
5,22,51
8,33,40
4,18,56
41,17,59
53,26,51
6,18,31
49,15,31
7,29,46
57,27,46
42,25,27
40,32,31
45,25,30
9,34,66
10,30,38
11,28,31
38,33,28
54,24,38
46,30,39
55,25,48
12,29,48
13,22,25
47,21,16
48,19,25
14,20,30
22,18,31
44,12,26
15,11,26
19,30,39
43,34,40
16,32,39
18,20,18
21,18,30
27,13,19
17,40,45
33,26,24
39,27,63
20,20,16
36,24,29
37,16,32
30,15,10
23,31,40
24,23,15
31,16,12
32,21,28
25,27,29
26,21,30
34,11,12
35,20,14
28,23,19
29,24,9
