Id,count,people_v
1,18,30
52,18,39
50,22,49
51,25,56
2,23,49
56,21,31
3,25,39
5,32,51
8,26,40
4,27,56
41,19,59
53,40,51
6,18,31
49,21,31
7,26,46
57,29,46
42,29,27
40,35,31
45,19,30
9,37,66
10,28,38
11,20,31
38,29,28
54,28,38
46,35,39
55,21,48
12,13,48
13,14,25
47,15,16
48,18,25
14,18,30
22,26,31
44,15,26
15,10,26
19,21,39
43,29,40
16,38,39
18,28,18
21,24,30
27,19,19
17,35,45
33,25,24
39,24,63
20,17,16
36,20,29
37,22,32
30,21,10
23,31,40
24,19,15
31,23,12
32,18,28
25,23,29
26,16,30
34,20,12
35,21,14
28,20,19
29,20,9
