Id,count,people_v
1,10,30
52,22,39
50,27,49
51,28,56
2,24,49
56,16,31
3,24,39
5,39,51
8,39,40
4,18,56
41,15,59
53,40,51
6,19,31
49,23,31
7,28,46
57,24,46
42,27,27
40,35,31
45,22,30
9,37,66
10,31,38
11,27,31
38,27,28
54,36,38
46,23,39
55,24,48
12,25,48
13,21,25
47,10,16
48,20,25
14,25,30
22,31,31
44,17,26
15,20,26
19,12,39
43,29,40
16,27,39
18,17,18
21,9,30
27,22,19
17,28,45
33,20,24
39,12,63
20,11,16
36,18,29
37,9,32
30,22,10
23,29,40
24,22,15
31,23,12
32,19,28
25,28,29
26,18,30
34,20,12
35,18,14
28,21,19
29,21,9
