Id,count,people_v
1,21,30
52,28,39
50,27,49
51,37,56
2,21,49
56,11,31
3,27,39
5,24,51
8,28,40
4,31,56
41,22,59
53,26,51
6,8,31
49,11,31
7,29,46
57,27,46
42,27,27
40,36,31
45,24,30
9,42,66
10,27,38
11,30,31
38,29,28
54,25,38
46,30,39
55,34,48
12,26,48
13,24,25
47,20,16
48,20,25
14,25,30
22,30,31
44,24,26
15,26,26
19,27,39
43,26,40
16,29,39
18,19,18
21,14,30
27,18,19
17,33,45
33,14,24
39,23,63
20,17,16
36,18,29
37,15,32
30,26,10
23,30,40
24,10,15
31,24,12
32,10,28
25,14,29
26,14,30
34,15,12
35,19,14
28,21,19
29,21,9
