Id,count,people_v
1,19,30
52,25,39
50,19,49
51,28,56
2,15,49
56,14,31
3,30,39
5,18,51
8,30,40
4,23,56
41,18,59
53,23,51
6,15,31
49,24,31
7,27,46
57,28,46
42,23,27
40,36,31
45,22,30
9,41,66
10,25,38
11,28,31
38,27,28
54,29,38
46,39,39
55,28,48
12,26,48
13,19,25
47,18,16
48,18,25
14,19,30
22,25,31
44,14,26
15,15,26
19,26,39
43,29,40
16,37,39
18,20,18
21,24,30
27,23,19
17,28,45
33,20,24
39,21,63
20,18,16
36,25,29
37,23,32
30,17,10
23,29,40
24,23,15
31,18,12
32,20,28
25,23,29
26,13,30
34,18,12
35,19,14
28,23,19
29,25,9
