Id,count,people_v
1,25,30
52,29,39
50,24,49
51,27,56
2,20,49
56,15,31
3,38,39
5,22,51
8,31,40
4,24,56
41,18,59
53,22,51
6,14,31
49,15,31
7,19,46
57,27,46
42,20,27
40,46,31
45,32,30
9,47,66
10,29,38
11,31,31
38,18,28
54,25,38
46,34,39
55,30,48
12,23,48
13,17,25
47,16,16
48,17,25
14,18,30
22,29,31
44,17,26
15,16,26
19,25,39
43,23,40
16,30,39
18,19,18
21,17,30
27,16,19
17,23,45
33,23,24
39,23,63
20,15,16
36,23,29
37,18,32
30,25,10
23,29,40
24,26,15
31,27,12
32,27,28
25,27,29
26,17,30
34,15,12
35,19,14
28,24,19
29,23,9
