Id,count,people_v
1,24,30
52,26,39
50,24,49
51,34,56
2,20,49
56,17,31
3,29,39
5,32,51
8,34,40
4,26,56
41,21,59
53,33,51
6,22,31
49,24,31
7,27,46
57,30,46
42,34,27
40,28,31
45,16,30
9,27,66
10,26,38
11,30,31
38,26,28
54,25,38
46,25,39
55,27,48
12,27,48
13,29,25
47,8,16
48,25,25
14,19,30
22,29,31
44,13,26
15,14,26
19,27,39
43,29,40
16,25,39
18,14,18
21,14,30
27,21,19
17,27,45
33,24,24
39,24,63
20,8,16
36,13,29
37,13,32
30,22,10
23,34,40
24,17,15
31,24,12
32,17,28
25,24,29
26,24,30
34,22,12
35,19,14
28,19,19
29,18,9
