Id,count,people_v
1,23,30
52,21,39
50,28,49
51,24,56
2,26,49
56,23,31
3,27,39
5,25,51
8,25,40
4,23,56
41,23,59
53,29,51
6,18,31
49,24,31
7,32,46
57,36,46
42,27,27
40,24,31
45,26,30
9,31,66
10,25,38
11,18,31
38,26,28
54,25,38
46,24,39
55,16,48
12,13,48
13,14,25
47,10,16
48,14,25
14,23,30
22,21,31
44,13,26
15,13,26
19,19,39
43,31,40
16,26,39
18,17,18
21,19,30
27,26,19
17,30,45
33,34,24
39,15,63
20,13,16
36,21,29
37,21,32
30,15,10
23,35,40
24,28,15
31,15,12
32,30,28
25,38,29
26,30,30
34,30,12
35,28,14
28,24,19
29,23,9
