Id,count,people_v
1,20,30
52,26,39
50,22,49
51,19,56
2,20,49
56,17,31
3,34,39
5,25,51
8,31,40
4,15,56
41,13,59
53,18,51
6,25,31
49,26,31
7,31,46
57,23,46
42,32,27
40,26,31
45,22,30
9,26,66
10,23,38
11,23,31
38,16,28
54,24,38
46,25,39
55,29,48
12,32,48
13,22,25
47,16,16
48,20,25
14,23,30
22,26,31
44,16,26
15,16,26
19,28,39
43,31,40
16,27,39
18,23,18
21,13,30
27,26,19
17,18,45
33,31,24
39,23,63
20,18,16
36,22,29
37,13,32
30,21,10
23,33,40
24,20,15
31,23,12
32,17,28
25,33,29
26,31,30
34,24,12
35,24,14
28,24,19
29,27,9
