Id,count,people_v
1,21,30
52,27,39
50,17,49
51,21,56
2,17,49
56,17,31
3,24,39
5,20,51
8,24,40
4,20,56
41,17,59
53,20,51
6,23,31
49,29,31
7,28,46
57,31,46
42,34,27
40,29,31
45,18,30
9,25,66
10,24,38
11,23,31
38,30,28
54,29,38
46,26,39
55,29,48
12,33,48
13,21,25
47,25,16
48,22,25
14,18,30
22,28,31
44,13,26
15,14,26
19,20,39
43,28,40
16,26,39
18,18,18
21,25,30
27,18,19
17,30,45
33,25,24
39,14,63
20,25,16
36,28,29
37,26,32
30,20,10
23,28,40
24,17,15
31,23,12
32,14,28
25,30,29
26,22,30
34,18,12
35,24,14
28,26,19
29,27,9
