Id,count,people_v
1,22,30
52,28,39
50,29,49
51,14,56
2,24,49
56,17,31
3,24,39
5,28,51
8,33,40
4,13,56
41,10,59
53,26,51
6,18,31
49,19,31
7,25,46
57,27,46
42,24,27
40,38,31
45,23,30
9,41,66
10,34,38
11,33,31
38,35,28
54,25,38
46,32,39
55,31,48
12,30,48
13,21,25
47,18,16
48,20,25
14,23,30
22,19,31
44,13,26
15,15,26
19,24,39
43,30,40
16,27,39
18,16,18
21,21,30
27,21,19
17,35,45
33,18,24
39,24,63
20,18,16
36,19,29
37,22,32
30,13,10
23,31,40
24,20,15
31,17,12
32,18,28
25,18,29
26,17,30
34,18,12
35,24,14
28,27,19
29,25,9
