Id,count,people_v
1,16,30
52,27,39
50,17,49
51,18,56
2,13,49
56,11,31
3,32,39
5,41,51
8,28,40
4,20,56
41,18,59
53,37,51
6,13,31
49,18,31
7,28,46
57,31,46
42,23,27
40,32,31
45,16,30
9,36,66
10,23,38
11,37,31
38,33,28
54,19,38
46,37,39
55,24,48
12,24,48
13,29,25
47,17,16
48,23,25
14,12,30
22,23,31
44,15,26
15,16,26
19,24,39
43,25,40
16,37,39
18,25,18
21,22,30
27,25,19
17,31,45
33,24,24
39,22,63
20,19,16
36,25,29
37,21,32
30,17,10
23,26,40
24,23,15
31,17,12
32,19,28
25,26,29
26,15,30
34,25,12
35,28,14
28,24,19
29,25,9
