Id,count,people_v
1,15,30
52,21,39
50,15,49
51,18,56
2,17,49
56,15,31
3,32,39
5,29,51
8,30,40
4,20,56
41,22,59
53,28,51
6,23,31
49,29,31
7,33,46
57,28,46
42,34,27
40,30,31
45,17,30
9,29,66
10,20,38
11,27,31
38,25,28
54,19,38
46,21,39
55,24,48
12,24,48
13,21,25
47,13,16
48,23,25
14,22,30
22,33,31
44,20,26
15,19,26
19,28,39
43,34,40
16,23,39
18,17,18
21,16,30
27,22,19
17,29,45
33,24,24
39,21,63
20,12,16
36,21,29
37,19,32
30,29,10
23,38,40
24,28,15
31,33,12
32,26,28
25,26,29
26,22,30
34,19,12
35,23,14
28,25,19
29,25,9
