Id,count,people_v
1,10,30
52,21,39
50,23,49
51,28,56
2,24,49
56,18,31
3,27,39
5,25,51
8,28,40
4,22,56
41,26,59
53,26,51
6,19,31
49,19,31
7,27,46
57,28,46
42,24,27
40,47,31
45,29,30
9,44,66
10,34,38
11,25,31
38,32,28
54,29,38
46,17,39
55,37,48
12,31,48
13,24,25
47,22,16
48,22,25
14,23,30
22,20,31
44,12,26
15,16,26
19,22,39
43,26,40
16,15,39
18,13,18
21,15,30
27,16,19
17,33,45
33,29,24
39,25,63
20,20,16
36,18,29
37,16,32
30,13,10
23,36,40
24,22,15
31,9,12
32,17,28
25,24,29
26,22,30
34,17,12
35,21,14
28,21,19
29,23,9
