Id,count,people_v
1,19,30
52,24,39
50,15,49
51,29,56
2,16,49
56,13,31
3,19,39
5,26,51
8,25,40
4,25,56
41,16,59
53,30,51
6,17,31
49,20,31
7,27,46
57,31,46
42,21,27
40,39,31
45,20,30
9,40,66
10,33,38
11,27,31
38,29,28
54,39,38
46,30,39
55,30,48
12,26,48
13,27,25
47,13,16
48,25,25
14,21,30
22,27,31
44,12,26
15,13,26
19,33,39
43,32,40
16,34,39
18,20,18
21,13,30
27,21,19
17,32,45
33,27,24
39,28,63
20,14,16
36,18,29
37,15,32
30,18,10
23,36,40
24,23,15
31,18,12
32,21,28
25,26,29
26,17,30
34,18,12
35,20,14
28,18,19
29,22,9
