Id,count,people_v
1,27,30
52,32,39
50,16,49
51,26,56
2,18,49
56,17,31
3,28,39
5,28,51
8,35,40
4,26,56
41,18,59
53,27,51
6,16,31
49,17,31
7,31,46
57,29,46
42,22,27
40,37,31
45,21,30
9,49,66
10,33,38
11,28,31
38,33,28
54,26,38
46,18,39
55,31,48
12,29,48
13,22,25
47,21,16
48,17,25
14,22,30
22,24,31
44,26,26
15,21,26
19,23,39
43,29,40
16,20,39
18,18,18
21,13,30
27,13,19
17,37,45
33,25,24
39,23,63
20,19,16
36,16,29
37,18,32
30,19,10
23,30,40
24,19,15
31,23,12
32,18,28
25,26,29
26,17,30
34,11,12
35,18,14
28,16,19
29,17,9
