Id,count,people_v
1,21,30
52,23,39
50,25,49
51,23,56
2,23,49
56,13,31
3,27,39
5,35,51
8,36,40
4,19,56
41,19,59
53,36,51
6,12,31
49,13,31
7,19,46
57,24,46
42,20,27
40,36,31
45,19,30
9,34,66
10,29,38
11,26,31
38,15,28
54,29,38
46,29,39
55,29,48
12,28,48
13,27,25
47,18,16
48,24,25
14,19,30
22,26,31
44,18,26
15,18,26
19,22,39
43,27,40
16,26,39
18,6,18
21,15,30
27,21,19
17,18,45
33,27,24
39,18,63
20,17,16
36,25,29
37,18,32
30,21,10
23,30,40
24,24,15
31,25,12
32,23,28
25,28,29
26,21,30
34,24,12
35,27,14
28,25,19
29,27,9
