Id,count,people_v
1,20,30
52,27,39
50,21,49
51,27,56
2,19,49
56,17,31
3,27,39
5,32,51
8,34,40
4,30,56
41,28,59
53,24,51
6,20,31
49,16,31
7,20,46
57,15,46
42,18,27
40,34,31
45,25,30
9,41,66
10,30,38
11,20,31
38,31,28
54,27,38
46,28,39
55,29,48
12,21,48
13,13,25
47,23,16
48,13,25
14,17,30
22,21,31
44,15,26
15,16,26
19,25,39
43,18,40
16,33,39
18,26,18
21,25,30
27,24,19
17,35,45
33,28,24
39,25,63
20,27,16
36,20,29
37,26,32
30,19,10
23,26,40
24,20,15
31,22,12
32,20,28
25,28,29
26,20,30
34,20,12
35,23,14
28,21,19
29,23,9
