Id,count,people_v
1,18,30
52,24,39
50,25,49
51,25,56
2,23,49
56,16,31
3,29,39
5,28,51
8,32,40
4,20,56
41,18,59
53,32,51
6,15,31
49,15,31
7,22,46
57,23,46
42,21,27
40,39,31
45,24,30
9,36,66
10,24,38
11,22,31
38,26,28
54,24,38
46,27,39
55,23,48
12,19,48
13,20,25
47,14,16
48,18,25
14,23,30
22,23,31
44,19,26
15,24,26
19,29,39
43,25,40
16,33,39
18,17,18
21,26,30
27,24,19
17,32,45
33,30,24
39,32,63
20,16,16
36,23,29
37,27,32
30,16,10
23,32,40
24,24,15
31,17,12
32,23,28
25,31,29
26,20,30
34,22,12
35,22,14
28,23,19
29,25,9
