Id,count,people_v
1,23,30
52,32,39
50,24,49
51,38,56
2,19,49
56,14,31
3,34,39
5,33,51
8,30,40
4,33,56
41,26,59
53,33,51
6,14,31
49,15,31
7,26,46
57,25,46
42,25,27
40,31,31
45,25,30
9,39,66
10,30,38
11,20,31
38,29,28
54,34,38
46,29,39
55,21,48
12,19,48
13,17,25
47,11,16
48,16,25
14,23,30
22,20,31
44,12,26
15,12,26
19,26,39
43,30,40
16,27,39
18,27,18
21,12,30
27,21,19
17,33,45
33,24,24
39,26,63
20,10,16
36,17,29
37,16,32
30,17,10
23,31,40
24,20,15
31,21,12
32,16,28
25,26,29
26,19,30
34,16,12
35,23,14
28,21,19
29,22,9
