Id,count,people_v
1,19,30
52,25,39
50,25,49
51,24,56
2,20,49
56,13,31
3,29,39
5,33,51
8,29,40
4,22,56
41,24,59
53,38,51
6,11,31
49,22,31
7,27,46
57,29,46
42,27,27
40,27,31
45,18,30
9,31,66
10,44,38
11,25,31
38,25,28
54,41,38
46,19,39
55,25,48
12,28,48
13,29,25
47,18,16
48,30,25
14,21,30
22,22,31
44,17,26
15,20,26
19,20,39
43,40,40
16,18,39
18,9,18
21,19,30
27,17,19
17,26,45
33,22,24
39,20,63
20,18,16
36,15,29
37,17,32
30,17,10
23,39,40
24,24,15
31,19,12
32,24,28
25,26,29
26,18,30
34,12,12
35,18,14
28,16,19
29,16,9
