Id,count,people_v
1,20,30
52,24,39
50,29,49
51,27,56
2,28,49
56,17,31
3,26,39
5,28,51
8,42,40
4,27,56
41,17,59
53,25,51
6,15,31
49,16,31
7,23,46
57,21,46
42,22,27
40,34,31
45,24,30
9,35,66
10,26,38
11,27,31
38,26,28
54,26,38
46,28,39
55,25,48
12,22,48
13,20,25
47,19,16
48,19,25
14,18,30
22,31,31
44,8,26
15,10,26
19,28,39
43,38,40
16,28,39
18,19,18
21,22,30
27,17,19
17,30,45
33,21,24
39,29,63
20,21,16
36,15,29
37,21,32
30,26,10
23,43,40
24,19,15
31,27,12
32,12,28
25,19,29
26,13,30
34,15,12
35,15,14
28,17,19
29,16,9
