Id,count,people_v
1,14,30
52,24,39
50,24,49
51,21,56
2,29,49
56,21,31
3,30,39
5,28,51
8,33,40
4,20,56
41,15,59
53,26,51
6,19,31
49,16,31
7,27,46
57,28,46
42,22,27
40,33,31
45,21,30
9,41,66
10,34,38
11,24,31
38,34,28
54,27,38
46,27,39
55,25,48
12,26,48
13,22,25
47,17,16
48,18,25
14,26,30
22,34,31
44,14,26
15,11,26
19,19,39
43,27,40
16,27,39
18,11,18
21,12,30
27,21,19
17,35,45
33,19,24
39,19,63
20,18,16
36,16,29
37,11,32
30,29,10
23,35,40
24,19,15
31,28,12
32,16,28
25,20,29
26,18,30
34,18,12
35,27,14
28,25,19
29,21,9
