Id,count,people_v
1,16,30
52,26,39
50,21,49
51,27,56
2,21,49
56,13,31
3,32,39
5,36,51
8,35,40
4,25,56
41,15,59
53,32,51
6,15,31
49,17,31
7,30,46
57,22,46
42,33,27
40,34,31
45,19,30
9,41,66
10,29,38
11,25,31
38,18,28
54,24,38
46,28,39
55,29,48
12,32,48
13,31,25
47,19,16
48,28,25
14,21,30
22,25,31
44,21,26
15,21,26
19,25,39
43,34,40
16,28,39
18,14,18
21,16,30
27,17,19
17,19,45
33,10,24
39,23,63
20,17,16
36,16,29
37,14,32
30,20,10
23,36,40
24,16,15
31,22,12
32,15,28
25,15,29
26,15,30
34,14,12
35,13,14
28,16,19
29,18,9
