Id,count,people_v
1,16,30
52,23,39
50,21,49
51,20,56
2,21,49
56,18,31
3,23,39
5,33,51
8,39,40
4,17,56
41,17,59
53,34,51
6,15,31
49,17,31
7,21,46
57,22,46
42,25,27
40,46,31
45,16,30
9,36,66
10,27,38
11,22,31
38,25,28
54,31,38
46,28,39
55,30,48
12,31,48
13,23,25
47,18,16
48,22,25
14,16,30
22,28,31
44,14,26
15,15,26
19,25,39
43,36,40
16,30,39
18,24,18
21,18,30
27,20,19
17,30,45
33,19,24
39,23,63
20,20,16
36,20,29
37,17,32
30,20,10
23,35,40
24,24,15
31,22,12
32,19,28
25,18,29
26,21,30
34,21,12
35,19,14
28,18,19
29,21,9
