Id,count,people_v
1,14,30
52,24,39
50,28,49
51,28,56
2,31,49
56,25,31
3,39,39
5,33,51
8,28,40
4,20,56
41,18,59
53,30,51
6,23,31
49,20,31
7,23,46
57,23,46
42,26,27
40,26,31
45,13,30
9,27,66
10,19,38
11,33,31
38,21,28
54,17,38
46,31,39
55,33,48
12,22,48
13,24,25
47,18,16
48,19,25
14,11,30
22,25,31
44,14,26
15,14,26
19,24,39
43,34,40
16,32,39
18,20,18
21,18,30
27,16,19
17,17,45
33,22,24
39,23,63
20,19,16
36,20,29
37,16,32
30,19,10
23,32,40
24,18,15
31,23,12
32,15,28
25,20,29
26,16,30
34,15,12
35,21,14
28,22,19
29,20,9
