Id,count,people_v
1,23,30
52,31,39
50,25,49
51,25,56
2,17,49
56,11,31
3,27,39
5,23,51
8,29,40
4,23,56
41,18,59
53,23,51
6,13,31
49,14,31
7,27,46
57,22,46
42,27,27
40,25,31
45,17,30
9,26,66
10,21,38
11,23,31
38,19,28
54,20,38
46,23,39
55,39,48
12,37,48
13,25,25
47,21,16
48,26,25
14,18,30
22,24,31
44,15,26
15,15,26
19,23,39
43,31,40
16,24,39
18,20,18
21,28,30
27,20,19
17,26,45
33,25,24
39,20,63
20,21,16
36,26,29
37,31,32
30,21,10
23,39,40
24,19,15
31,24,12
32,17,28
25,27,29
26,31,30
34,27,12
35,27,14
28,30,19
29,30,9
